Date,Price
"Dec 20, 2011","8,454.40"
"Dec 19, 2011","8,253.00"
"Dec 16, 2011","8,203.40"
"Dec 15, 2011","8,250.40"
"Dec 14, 2011","8,182.00"
"Dec 13, 2011","8,327.80"
"Dec 12, 2011","8,381.00"
"Dec 09, 2011","8,649.70"
"Dec 08, 2011","8,461.20"
"Dec 07, 2011","8,644.30"
"Dec 06, 2011","8,712.80"
"Dec 05, 2011","8,705.80"
"Dec 02, 2011","8,558.60"
"Dec 01, 2011","8,421.00"
"Nov 30, 2011","8,449.50"
"Nov 29, 2011","8,128.00"
"Nov 28, 2011","8,119.90"
"Nov 25, 2011","7,763.50"
"Nov 24, 2011","7,721.80"
"Nov 23, 2011","7,739.30"
"Nov 22, 2011","7,904.90"
"Nov 21, 2011","8,021.00"
"Nov 18, 2011","8,310.10"
"Nov 17, 2011","8,270.60"
"Nov 16, 2011","8,304.10"
"Nov 15, 2011","8,237.60"
"Nov 14, 2011","8,372.20"
"Nov 11, 2011","8,556.10"
"Nov 10, 2011","8,310.90"
"Nov 09, 2011","8,340.60"
"Nov 08, 2011","8,518.50"
"Nov 07, 2011","8,476.40"
"Nov 04, 2011","8,596.40"
"Nov 03, 2011","8,712.60"
"Nov 02, 2011","8,574.50"
"Nov 01, 2011","8,579.60"
"Oct 31, 2011","8,954.90"
"Oct 28, 2011","9,224.40"
"Oct 27, 2011","9,270.50"
"Oct 26, 2011","8,832.50"
"Oct 25, 2011","8,879.60"
"Oct 24, 2011","8,957.10"
"Oct 21, 2011","8,853.00"
"Oct 20, 2011","8,608.20"
"Oct 19, 2011","8,849.50"
"Oct 18, 2011","8,811.30"
"Oct 17, 2011","8,864.30"
"Oct 14, 2011","8,975.50"
"Oct 13, 2011","8,943.50"
"Oct 12, 2011","9,026.50"
"Oct 11, 2011","8,845.50"
"Oct 10, 2011","8,892.40"
"Oct 07, 2011","8,798.40"
"Oct 06, 2011","8,704.80"
"Oct 05, 2011","8,477.30"
"Oct 04, 2011","8,225.40"
"Oct 03, 2011","8,353.80"
"Sep 30, 2011","8,546.60"
"Sep 29, 2011","8,592.50"
"Sep 28, 2011","8,480.20"
"Sep 27, 2011","8,531.90"
"Sep 26, 2011","8,201.70"
"Sep 23, 2011","7,996.90"
"Sep 22, 2011","7,830.80"
"Sep 21, 2011","8,210.30"
"Sep 20, 2011","8,362.20"
"Sep 19, 2011","8,222.70"
"Sep 16, 2011","8,388.40"
"Sep 15, 2011","8,337.90"
"Sep 14, 2011","8,045.70"
"Sep 13, 2011","7,834.20"
"Sep 12, 2011","7,640.70"
"Sep 09, 2011","7,910.20"
"Sep 08, 2011","8,277.80"
"Sep 07, 2011","8,156.60"
"Sep 06, 2011","7,936.40"
"Sep 05, 2011","8,066.50"
"Sep 02, 2011","8,463.50"
"Sep 01, 2011","8,761.10"
"Aug 31, 2011","8,718.60"
"Aug 30, 2011","8,444.80"
"Aug 29, 2011","8,395.00"
"Aug 26, 2011","8,185.50"
"Aug 25, 2011","8,299.10"
"Aug 24, 2011","8,369.10"
"Aug 23, 2011","8,279.80"
"Aug 22, 2011","8,293.90"
"Aug 19, 2011","8,141.90"
"Aug 18, 2011","8,317.70"
"Aug 17, 2011","8,728.20"
"Aug 16, 2011","8,674.30"
"Aug 15, 2011","8,709.00"
"Aug 12, 2011","8,647.30"
"Aug 11, 2011","8,249.40"
"Aug 10, 2011","7,966.00"
"Aug 09, 2011","8,428.90"
"Aug 08, 2011","8,459.40"
"Aug 05, 2011","8,671.20"
"Aug 04, 2011","8,686.50"
"Aug 03, 2011","9,037.70"
"Aug 02, 2011","9,114.90"
"Aug 01, 2011","9,318.20"
"Jul 29, 2011","9,630.70"
"Jul 28, 2011","9,657.00"
"Jul 27, 2011","9,643.30"
"Jul 26, 2011","9,833.40"
"Jul 25, 2011","9,866.20"
"Jul 22, 2011","10,059.30"
"Jul 21, 2011","10,017.60"
"Jul 20, 2011","9,732.80"
"Jul 19, 2011","9,443.80"
"Jul 18, 2011","9,347.80"
"Jul 15, 2011","9,484.20"
"Jul 14, 2011","9,598.60"
"Jul 13, 2011","9,666.90"
"Jul 12, 2011","9,603.40"
"Jul 11, 2011","9,670.60"
"Jul 08, 2011","9,938.20"
"Jul 07, 2011","10,196.20"
"Jul 06, 2011","10,204.50"
"Jul 05, 2011","10,330.10"
"Jul 04, 2011","10,468.00"
"Jul 01, 2011","10,492.00"
"Jun 30, 2011","10,359.90"
"Jun 29, 2011","10,143.60"
"Jun 28, 2011","9,936.70"
"Jun 27, 2011","9,872.20"
"Jun 24, 2011","9,812.70"
"Jun 23, 2011","9,942.60"
"Jun 22, 2011","10,226.20"
"Jun 21, 2011","10,231.90"
"Jun 20, 2011","10,038.10"
"Jun 17, 2011","10,135.20"
"Jun 16, 2011","9,918.50"
"Jun 15, 2011","9,933.10"
"Jun 14, 2011","10,132.60"
"Jun 13, 2011","9,946.20"
"Jun 10, 2011","9,950.80"
"Jun 09, 2011","10,121.70"
"Jun 08, 2011","10,082.50"
"Jun 07, 2011","10,168.10"
"Jun 06, 2011","10,157.70"
"Jun 03, 2011","10,285.70"
"Jun 02, 2011","10,261.00"
"Jun 01, 2011","10,339.30"
"May 31, 2011","10,476.00"
"May 30, 2011","10,257.60"
"May 27, 2011","10,261.20"
"May 26, 2011","10,203.20"
"May 25, 2011","10,217.40"
"May 24, 2011","10,115.90"
"May 23, 2011","10,082.70"
"May 20, 2011","10,226.60"
"May 19, 2011","10,376.80"
"May 18, 2011","10,343.70"
"May 17, 2011","10,306.40"
"May 16, 2011","10,363.90"
"May 13, 2011","10,356.50"
"May 12, 2011","10,487.60"
"May 11, 2011","10,531.50"
"May 10, 2011","10,474.40"
"May 09, 2011","10,396.30"
"May 06, 2011","10,610.50"
"May 05, 2011","10,627.30"
"May 04, 2011","10,712.60"
"May 03, 2011","10,825.60"
"May 02, 2011","10,877.30"
"Apr 29, 2011","10,878.90"
"Apr 28, 2011","10,867.80"
"Apr 27, 2011","10,740.90"
"Apr 26, 2011","10,650.60"
"Apr 21, 2011","10,584.10"
"Apr 20, 2011","10,535.40"
"Apr 19, 2011","10,376.50"
"Apr 18, 2011","10,344.90"
"Apr 15, 2011","10,558.60"
"Apr 14, 2011","10,622.70"
"Apr 13, 2011","10,786.00"
"Apr 12, 2011","10,784.50"
"Apr 11, 2011","10,878.30"
"Apr 08, 2011","10,913.20"
"Apr 07, 2011","10,849.10"
"Apr 06, 2011","10,845.10"
"Apr 05, 2011","10,678.60"
"Apr 04, 2011","10,756.10"
"Apr 01, 2011","10,729.90"
"Mar 31, 2011","10,576.50"
"Mar 30, 2011","10,732.30"
"Mar 29, 2011","10,735.00"
"Mar 28, 2011","10,751.00"
"Mar 25, 2011","10,710.40"
"Mar 24, 2011","10,755.60"
"Mar 23, 2011","10,638.00"
"Mar 22, 2011","10,576.10"
"Mar 21, 2011","10,574.40"
"Mar 18, 2011","10,328.40"
"Mar 17, 2011","10,325.60"
"Mar 16, 2011","10,092.60"
"Mar 15, 2011","10,329.70"
"Mar 14, 2011","10,415.90"
"Mar 11, 2011","10,398.40"
"Mar 10, 2011","10,435.60"
"Mar 09, 2011","10,559.50"
"Mar 08, 2011","10,568.70"
"Mar 07, 2011","10,495.70"
"Mar 04, 2011","10,498.70"
"Mar 03, 2011","10,566.90"
"Mar 02, 2011","10,643.80"
"Mar 01, 2011","10,761.90"
"Feb 28, 2011","10,850.80"
"Feb 25, 2011","10,822.70"
"Feb 24, 2011","10,647.60"
"Feb 23, 2011","10,633.40"
"Feb 22, 2011","10,701.90"
"Feb 21, 2011","10,810.50"
"Feb 18, 2011","11,068.10"
"Feb 17, 2011","11,113.00"
"Feb 16, 2011","11,047.80"
"Feb 15, 2011","10,826.20"
"Feb 14, 2011","10,774.70"
"Feb 11, 2011","10,803.60"
"Feb 10, 2011","10,791.90"
"Feb 09, 2011","10,935.60"
"Feb 08, 2011","10,965.10"
"Feb 07, 2011","10,922.60"
"Feb 04, 2011","10,854.70"
"Feb 03, 2011","10,860.70"
"Feb 02, 2011","11,010.20"
"Feb 01, 2011","10,967.90"
"Jan 31, 2011","10,806.00"
"Jan 28, 2011","10,747.00"
"Jan 27, 2011","10,828.70"
"Jan 26, 2011","10,670.70"
"Jan 25, 2011","10,664.40"
"Jan 24, 2011","10,815.40"
"Jan 21, 2011","10,829.10"
"Jan 20, 2011","10,636.90"
"Jan 19, 2011","10,556.50"
"Jan 18, 2011","10,583.40"
"Jan 17, 2011","10,280.00"
"Jan 14, 2011","10,385.10"
"Jan 13, 2011","10,370.80"
"Jan 12, 2011","10,101.20"
"Jan 11, 2011","9,582.10"
"Jan 10, 2011","9,437.80"
"Jan 07, 2011","9,560.70"
"Jan 06, 2011","9,702.70"
"Jan 05, 2011","9,801.40"
"Jan 04, 2011","9,888.40"
"Jan 03, 2011","9,888.30"
"Dec 30, 2010","9,859.10"
"Dec 29, 2010","9,981.50"
"Dec 28, 2010","9,903.50"
"Dec 27, 2010","9,899.00"
"Dec 23, 2010","10,106.90"
"Dec 22, 2010","10,183.50"
"Dec 21, 2010","10,203.40"
"Dec 20, 2010","9,996.10"
"Dec 17, 2010","9,898.10"
"Dec 16, 2010","10,010.30"
"Dec 15, 2010","10,009.80"
"Dec 14, 2010","10,162.70"
"Dec 13, 2010","10,151.20"
"Dec 10, 2010","10,121.90"
"Dec 09, 2010","10,185.50"
"Dec 08, 2010","10,078.40"
"Dec 07, 2010","9,924.70"
"Dec 06, 2010","9,889.90"
"Dec 03, 2010","10,014.80"
"Dec 02, 2010","9,947.60"
"Dec 01, 2010","9,678.40"
"Nov 30, 2010","9,267.20"
"Nov 29, 2010","9,324.70"
"Nov 26, 2010","9,547.20"
"Nov 25, 2010","9,721.80"
"Nov 24, 2010","9,742.60"
"Nov 23, 2010","9,691.80"
"Nov 22, 2010","9,996.40"
"Nov 19, 2010","10,271.70"
"Nov 18, 2010","10,325.30"
"Nov 17, 2010","10,189.30"
"Nov 16, 2010","10,095.40"
"Nov 15, 2010","10,349.70"
"Nov 12, 2010","10,226.80"
"Nov 11, 2010","10,149.50"
"Nov 10, 2010","10,235.40"
"Nov 09, 2010","10,409.80"
"Nov 08, 2010","10,291.80"
"Nov 05, 2010","10,428.10"
"Nov 04, 2010","10,602.80"
"Nov 03, 2010","10,569.50"
"Nov 02, 2010","10,762.10"
"Nov 01, 2010","10,649.50"
"Oct 29, 2010","10,812.90"
"Oct 28, 2010","10,753.50"
"Oct 27, 2010","10,700.10"
"Oct 26, 2010","10,797.80"
"Oct 25, 2010","10,870.30"
"Oct 22, 2010","10,924.80"
"Oct 21, 2010","10,892.30"
"Oct 20, 2010","10,896.90"
"Oct 19, 2010","10,895.30"
"Oct 18, 2010","10,897.70"
"Oct 15, 2010","10,868.20"
"Oct 14, 2010","10,849.70"
"Oct 13, 2010","10,866.10"
"Oct 12, 2010","10,648.20"
"Oct 11, 2010","10,700.80"
"Oct 08, 2010","10,720.80"
"Oct 07, 2010","10,740.30"
"Oct 06, 2010","10,700.20"
"Oct 05, 2010","10,651.20"
"Oct 04, 2010","10,383.00"
"Oct 01, 2010","10,450.10"
"Sep 30, 2010","10,514.50"
"Sep 29, 2010","10,486.80"
"Sep 28, 2010","10,590.70"
"Sep 27, 2010","10,613.00"
"Sep 24, 2010","10,727.60"
"Sep 23, 2010","10,501.50"
"Sep 22, 2010","10,555.20"
"Sep 21, 2010","10,762.50"
"Sep 20, 2010","10,743.10"
"Sep 17, 2010","10,588.60"
"Sep 16, 2010","10,716.80"
"Sep 15, 2010","10,751.80"
"Sep 14, 2010","10,806.60"
"Sep 13, 2010","10,765.20"
"Sep 10, 2010","10,689.60"
"Sep 09, 2010","10,712.90"
"Sep 08, 2010","10,586.20"
"Sep 07, 2010","10,479.10"
"Sep 06, 2010","10,622.70"
"Sep 03, 2010","10,599.40"
"Sep 02, 2010","10,537.60"
"Sep 01, 2010","10,544.80"
"Aug 31, 2010","10,187.00"
"Aug 30, 2010","10,136.00"
"Aug 27, 2010","10,148.20"
"Aug 26, 2010","10,004.40"
"Aug 25, 2010","9,894.00"
"Aug 24, 2010","10,052.30"
"Aug 23, 2010","10,221.20"
"Aug 20, 2010","10,094.30"
"Aug 19, 2010","10,238.00"
"Aug 18, 2010","10,391.00"
"Aug 17, 2010","10,369.50"
"Aug 16, 2010","10,258.30"
"Aug 13, 2010","10,275.80"
"Aug 12, 2010","10,342.40"
"Aug 11, 2010","10,374.80"
"Aug 10, 2010","10,718.50"
"Aug 09, 2010","10,812.60"
"Aug 06, 2010","10,651.10"
"Aug 05, 2010","10,840.00"
"Aug 04, 2010","10,843.30"
"Aug 03, 2010","10,871.40"
"Aug 02, 2010","10,835.40"
"Jul 30, 2010","10,499.80"
"Jul 29, 2010","10,659.50"
"Jul 28, 2010","10,643.90"
"Jul 27, 2010","10,645.00"
"Jul 26, 2010","10,506.70"
"Jul 23, 2010","10,388.20"
"Jul 22, 2010","10,302.90"
"Jul 21, 2010","10,040.80"
"Jul 20, 2010","10,061.30"
"Jul 19, 2010","9,929.80"
"Jul 16, 2010","9,991.70"
"Jul 15, 2010","10,160.20"
"Jul 14, 2010","10,278.50"
"Jul 13, 2010","10,259.50"
"Jul 12, 2010","10,058.20"
"Jul 09, 2010","10,127.30"
"Jul 08, 2010","10,080.50"
"Jul 07, 2010","9,987.40"
"Jul 06, 2010","9,615.00"
"Jul 05, 2010","9,281.50"
"Jul 02, 2010","9,250.80"
"Jul 01, 2010","9,178.20"
"Jun 30, 2010","9,263.40"
"Jun 29, 2010","9,160.40"
"Jun 28, 2010","9,688.50"
"Jun 25, 2010","9,535.00"
"Jun 24, 2010","9,586.50"
"Jun 23, 2010","9,886.00"
"Jun 22, 2010","10,016.10"
"Jun 21, 2010","10,071.90"
"Jun 18, 2010","9,971.80"
"Jun 17, 2010","9,755.10"
"Jun 16, 2010","9,683.30"
"Jun 15, 2010","9,742.00"
"Jun 14, 2010","9,584.00"
"Jun 11, 2010","9,561.70"
"Jun 10, 2010","9,198.20"
"Jun 09, 2010","8,868.70"
"Jun 08, 2010","8,669.80"
"Jun 07, 2010","8,795.30"
"Jun 04, 2010","8,923.40"
"Jun 03, 2010","9,276.20"
"Jun 02, 2010","9,268.00"
"Jun 01, 2010","9,299.70"
"May 31, 2010","9,359.40"
"May 28, 2010","9,425.50"
"May 27, 2010","9,334.90"
"May 26, 2010","9,042.60"
"May 25, 2010","9,004.40"
"May 24, 2010","9,287.90"
"May 21, 2010","9,407.30"
"May 20, 2010","9,270.50"
"May 19, 2010","9,376.50"
"May 18, 2010","9,627.60"
"May 17, 2010","9,286.10"
"May 14, 2010","9,314.70"
"May 13, 2010","9,977.50"
"May 12, 2010","10,089.80"
"May 11, 2010","10,008.60"
"May 10, 2010","10,351.90"
"May 07, 2010","9,046.10"
"May 06, 2010","9,352.60"
"May 05, 2010","9,635.20"
"May 04, 2010","9,859.10"
"May 03, 2010","10,422.80"
"Apr 30, 2010","10,492.20"
"Apr 29, 2010","10,441.00"
"Apr 28, 2010","10,167.00"
"Apr 27, 2010","10,480.90"
"Apr 26, 2010","10,939.30"
"Apr 23, 2010","10,918.20"
"Apr 22, 2010","10,821.90"
"Apr 21, 2010","11,064.70"
"Apr 20, 2010","11,305.60"
"Apr 19, 2010","11,199.50"
"Apr 16, 2010","11,259.70"
"Apr 15, 2010","11,523.50"
"Apr 14, 2010","11,503.70"
"Apr 13, 2010","11,461.00"
"Apr 12, 2010","11,460.80"
"Apr 09, 2010","11,394.20"
"Apr 08, 2010","11,076.30"
"Apr 07, 2010","11,191.30"
"Apr 06, 2010","11,160.60"
"Apr 01, 2010","11,067.90"
"Mar 31, 2010","10,871.30"
"Mar 30, 2010","10,980.70"
"Mar 29, 2010","11,091.00"
"Mar 26, 2010","11,071.10"
"Mar 25, 2010","11,091.40"
"Mar 24, 2010","10,866.30"
"Mar 23, 2010","10,996.20"
"Mar 22, 2010","10,861.90"
"Mar 19, 2010","10,990.80"
"Mar 18, 2010","11,073.50"
"Mar 17, 2010","11,166.80"
"Mar 16, 2010","11,059.30"
"Mar 15, 2010","10,957.80"
"Mar 12, 2010","11,077.00"
"Mar 11, 2010","11,045.40"
"Mar 10, 2010","11,121.00"
"Mar 09, 2010","11,002.80"
"Mar 08, 2010","11,078.30"
"Mar 05, 2010","11,019.80"
"Mar 04, 2010","10,745.30"
"Mar 03, 2010","10,664.50"
"Mar 02, 2010","10,521.50"
"Mar 01, 2010","10,434.90"
"Feb 26, 2010","10,333.60"
"Feb 25, 2010","10,126.20"
"Feb 24, 2010","10,254.00"
"Feb 23, 2010","10,312.90"
"Feb 22, 2010","10,570.50"
"Feb 19, 2010","10,676.70"
"Feb 18, 2010","10,574.20"
"Feb 17, 2010","10,498.60"
"Feb 16, 2010","10,393.90"
"Feb 15, 2010","10,293.60"
"Feb 12, 2010","10,224.90"
"Feb 11, 2010","10,281.70"
"Feb 10, 2010","10,455.00"
"Feb 09, 2010","10,275.40"
"Feb 08, 2010","10,206.30"
"Feb 05, 2010","10,103.30"
"Feb 04, 2010","10,241.70"
"Feb 03, 2010","10,888.40"
"Feb 02, 2010","11,140.90"
"Feb 01, 2010","10,995.20"
"Jan 29, 2010","10,947.70"
"Jan 28, 2010","10,829.30"
"Jan 27, 2010","11,042.20"
"Jan 26, 2010","11,347.30"
"Jan 25, 2010","11,249.30"
"Jan 22, 2010","11,373.40"
"Jan 21, 2010","11,444.00"
"Jan 20, 2010","11,709.00"
"Jan 19, 2010","12,022.60"
"Jan 18, 2010","11,870.70"
"Jan 15, 2010","11,845.00"
"Jan 14, 2010","11,999.80"
"Jan 13, 2010","11,958.30"
"Jan 12, 2010","11,966.10"
"Jan 11, 2010","12,074.50"
"Jan 08, 2010","12,163.00"
"Jan 07, 2010","12,166.30"
"Jan 06, 2010","12,222.50"
"Jan 05, 2010","12,204.40"
"Jan 04, 2010","12,145.10"
"Dec 30, 2009","11,940.00"
"Dec 29, 2009","12,035.10"
"Dec 28, 2009","12,023.20"
"Dec 23, 2009","11,967.50"
"Dec 22, 2009","11,890.80"
"Dec 21, 2009","11,830.80"
"Dec 18, 2009","11,645.00"
"Dec 17, 2009","11,696.90"
"Dec 16, 2009","11,863.20"
"Dec 15, 2009","11,735.50"
"Dec 14, 2009","11,705.90"
"Dec 11, 2009","11,616.00"
"Dec 10, 2009","11,594.70"
"Dec 09, 2009","11,541.20"
"Dec 08, 2009","11,808.90"
"Dec 07, 2009","12,011.80"
"Dec 04, 2009","12,032.20"
"Dec 03, 2009","11,905.30"
"Dec 02, 2009","11,868.80"
"Dec 01, 2009","11,862.10"
"Nov 30, 2009","11,644.70"
"Nov 27, 2009","11,776.80"
"Nov 26, 2009","11,657.50"
"Nov 25, 2009","11,965.80"
"Nov 24, 2009","11,905.20"
"Nov 23, 2009","11,940.50"
"Nov 20, 2009","11,719.30"
"Nov 19, 2009","11,846.20"
"Nov 18, 2009","12,034.40"
"Nov 17, 2009","11,959.40"
"Nov 16, 2009","11,986.90"
"Nov 13, 2009","11,867.00"
"Nov 12, 2009","11,834.50"
"Nov 11, 2009","11,801.40"
"Nov 10, 2009","11,814.00"
"Nov 09, 2009","11,816.80"
"Nov 06, 2009","11,580.60"
"Nov 05, 2009","11,548.90"
"Nov 04, 2009","11,387.70"
"Nov 03, 2009","11,242.40"
"Nov 02, 2009","11,465.80"
"Oct 30, 2009","11,414.80"
"Oct 29, 2009","11,683.40"
"Oct 28, 2009","11,429.80"
"Oct 27, 2009","11,634.00"
"Oct 26, 2009","11,622.60"
"Oct 23, 2009","11,739.80"
"Oct 22, 2009","11,828.60"
"Oct 21, 2009","11,875.20"
"Oct 20, 2009","11,790.20"
"Oct 19, 2009","11,885.30"
"Oct 16, 2009","11,676.40"
"Oct 15, 2009","11,849.70"
"Oct 14, 2009","11,870.90"
"Oct 13, 2009","11,608.30"
"Oct 12, 2009","11,748.80"
"Oct 09, 2009","11,743.20"
"Oct 08, 2009","11,814.30"
"Oct 07, 2009","11,721.40"
"Oct 06, 2009","11,817.10"
"Oct 05, 2009","11,557.00"
"Oct 02, 2009","11,326.70"
"Oct 01, 2009","11,518.20"
"Sep 30, 2009","11,756.10"
"Sep 29, 2009","11,853.70"
"Sep 28, 2009","11,891.20"
"Sep 25, 2009","11,643.80"
"Sep 24, 2009","11,695.90"
"Sep 23, 2009","11,853.30"
"Sep 22, 2009","11,816.70"
"Sep 21, 2009","11,727.40"
"Sep 18, 2009","11,777.30"
"Sep 17, 2009","11,771.00"
"Sep 16, 2009","11,746.90"
"Sep 15, 2009","11,593.30"
"Sep 14, 2009","11,492.60"
"Sep 11, 2009","11,452.60"
"Sep 10, 2009","11,340.80"
"Sep 09, 2009","11,462.00"
"Sep 08, 2009","11,366.60"
"Sep 07, 2009","11,388.60"
"Sep 04, 2009","11,222.70"
"Sep 03, 2009","11,018.10"
"Sep 02, 2009","10,999.70"
"Sep 01, 2009","11,173.00"
"Aug 31, 2009","11,365.10"
"Aug 28, 2009","11,442.70"
"Aug 27, 2009","11,356.90"
"Aug 26, 2009","11,376.40"
"Aug 25, 2009","11,427.80"
"Aug 24, 2009","11,303.80"
"Aug 21, 2009","11,161.00"
"Aug 20, 2009","10,892.50"
"Aug 19, 2009","10,695.50"
"Aug 18, 2009","10,708.30"
"Aug 17, 2009","10,598.50"
"Aug 14, 2009","10,901.90"
"Aug 13, 2009","11,046.80"
"Aug 12, 2009","10,933.80"
"Aug 11, 2009","10,831.90"
"Aug 10, 2009","10,923.00"
"Aug 07, 2009","10,947.60"
"Aug 06, 2009","10,776.00"
"Aug 05, 2009","10,704.40"
"Aug 04, 2009","10,876.80"
"Aug 03, 2009","10,901.00"
"Jul 31, 2009","10,855.10"
"Jul 30, 2009","10,874.40"
"Jul 29, 2009","10,661.60"
"Jul 28, 2009","10,664.00"
"Jul 27, 2009","10,591.70"
"Jul 24, 2009","10,438.60"
"Jul 23, 2009","10,369.80"
"Jul 22, 2009","10,153.40"
"Jul 21, 2009","10,122.20"
"Jul 20, 2009","10,142.80"
"Jul 17, 2009","10,041.90"
"Jul 16, 2009","9,997.60"
"Jul 15, 2009","9,905.30"
"Jul 14, 2009","9,634.00"
"Jul 13, 2009","9,567.40"
"Jul 10, 2009","9,344.90"
"Jul 09, 2009","9,443.10"
"Jul 08, 2009","9,360.60"
"Jul 07, 2009","9,520.00"
"Jul 06, 2009","9,569.00"
"Jul 03, 2009","9,707.80"
"Jul 02, 2009","9,643.50"
"Jul 01, 2009","9,903.70"
"Jun 30, 2009","9,787.80"
"Jun 29, 2009","9,845.70"
"Jun 26, 2009","9,686.90"
"Jun 25, 2009","9,667.20"
"Jun 24, 2009","9,617.60"
"Jun 23, 2009","9,348.70"
"Jun 22, 2009","9,338.50"
"Jun 19, 2009","9,580.90"
"Jun 18, 2009","9,384.00"
"Jun 17, 2009","9,283.20"
"Jun 16, 2009","9,497.90"
"Jun 15, 2009","9,518.70"
"Jun 12, 2009","9,714.40"
"Jun 11, 2009","9,708.40"
"Jun 10, 2009","9,627.60"
"Jun 09, 2009","9,497.70"
"Jun 08, 2009","9,396.20"
"Jun 05, 2009","9,519.00"
"Jun 04, 2009","9,454.60"
"Jun 03, 2009","9,464.80"
"Jun 02, 2009","9,664.80"
"Jun 01, 2009","9,630.90"
"May 29, 2009","9,424.30"
"May 28, 2009","9,435.50"
"May 27, 2009","9,510.80"
"May 26, 2009","9,405.70"
"May 25, 2009","9,347.40"
"May 22, 2009","9,308.60"
"May 21, 2009","9,225.30"
"May 20, 2009","9,389.40"
"May 19, 2009","9,341.60"
"May 18, 2009","9,159.30"
"May 15, 2009","8,978.60"
"May 14, 2009","8,984.20"
"May 13, 2009","9,000.60"
"May 12, 2009","9,269.00"
"May 11, 2009","9,316.80"
"May 08, 2009","9,408.10"
"May 07, 2009","9,228.90"
"May 06, 2009","9,229.00"
"May 05, 2009","9,136.70"
"May 04, 2009","9,074.70"
"Apr 30, 2009","9,038.00"
"Apr 29, 2009","8,891.30"
"Apr 28, 2009","8,656.30"
"Apr 27, 2009","8,777.00"
"Apr 24, 2009","8,888.20"
"Apr 23, 2009","8,769.20"
"Apr 22, 2009","8,834.10"
"Apr 21, 2009","8,615.80"
"Apr 20, 2009","8,718.20"
"Apr 17, 2009","9,030.90"
"Apr 16, 2009","8,874.50"
"Apr 15, 2009","8,711.90"
"Apr 14, 2009","8,834.80"
"Apr 09, 2009","8,704.80"
"Apr 08, 2009","8,404.70"
"Apr 07, 2009","8,346.00"
"Apr 06, 2009","8,321.10"
"Apr 03, 2009","8,319.90"
"Apr 02, 2009","8,334.70"
"Apr 01, 2009","7,961.00"
"Mar 31, 2009","7,815.00"
"Mar 30, 2009","7,601.10"
"Mar 27, 2009","7,927.60"
"Mar 26, 2009","8,076.20"
"Mar 25, 2009","8,072.40"
"Mar 24, 2009","7,989.50"
"Mar 23, 2009","7,952.30"
"Mar 20, 2009","7,710.00"
"Mar 19, 2009","7,701.60"
"Mar 18, 2009","7,661.60"
"Mar 17, 2009","7,645.30"
"Mar 16, 2009","7,636.90"
"Mar 13, 2009","7,427.80"
"Mar 12, 2009","7,340.50"
"Mar 11, 2009","7,204.70"
"Mar 10, 2009","7,153.30"
"Mar 09, 2009","6,817.40"
"Mar 06, 2009","6,936.90"
"Mar 05, 2009","7,025.90"
"Mar 04, 2009","7,357.50"
"Mar 03, 2009","7,219.40"
"Mar 02, 2009","7,270.50"
"Feb 27, 2009","7,620.90"
"Feb 26, 2009","7,811.70"
"Feb 25, 2009","7,512.10"
"Feb 24, 2009","7,483.40"
"Feb 23, 2009","7,540.40"
"Feb 20, 2009","7,603.60"
"Feb 19, 2009","7,875.90"
"Feb 18, 2009","7,861.40"
"Feb 17, 2009","7,843.20"
"Feb 16, 2009","8,075.00"
"Feb 13, 2009","8,265.50"
"Feb 12, 2009","8,200.90"
"Feb 11, 2009","8,355.80"
"Feb 10, 2009","8,397.30"
"Feb 09, 2009","8,584.80"
"Feb 06, 2009","8,544.70"
"Feb 05, 2009","8,440.20"
"Feb 04, 2009","8,495.40"
"Feb 03, 2009","8,361.90"
"Feb 02, 2009","8,233.40"
"Jan 30, 2009","8,450.40"
"Jan 29, 2009","8,477.40"
"Jan 28, 2009","8,701.50"
"Jan 27, 2009","8,349.50"
"Jan 26, 2009","8,375.20"
"Jan 23, 2009","8,172.80"
"Jan 22, 2009","8,159.30"
"Jan 21, 2009","8,230.70"
"Jan 20, 2009","8,276.50"
"Jan 19, 2009","8,494.80"
"Jan 16, 2009","8,620.10"
"Jan 15, 2009","8,611.10"
"Jan 14, 2009","8,692.70"
"Jan 13, 2009","9,057.30"
"Jan 12, 2009","9,199.90"
"Jan 09, 2009","9,378.50"
"Jan 08, 2009","9,469.50"
"Jan 07, 2009","9,570.00"
"Jan 06, 2009","9,724.00"
"Jan 05, 2009","9,644.10"
"Jan 02, 2009","9,486.30"
"Dec 30, 2008","9,195.80"
"Dec 29, 2008","9,017.70"
"Dec 23, 2008","9,068.50"
"Dec 22, 2008","9,098.90"
"Dec 19, 2008","9,268.40"
"Dec 18, 2008","9,257.80"
"Dec 17, 2008","9,196.90"
"Dec 16, 2008","9,167.70"
"Dec 15, 2008","9,023.90"
"Dec 12, 2008","8,975.50"
"Dec 11, 2008","9,182.60"
"Dec 10, 2008","9,152.40"
"Dec 09, 2008","9,063.10"
"Dec 08, 2008","9,036.50"
"Dec 05, 2008","8,491.20"
"Dec 04, 2008","8,836.10"
"Dec 03, 2008","8,879.90"
"Dec 02, 2008","8,834.70"
"Dec 01, 2008","8,510.50"
"Nov 28, 2008","8,910.60"
"Nov 27, 2008","8,849.30"
"Nov 26, 2008","8,654.10"
"Nov 25, 2008","8,696.60"
"Nov 24, 2008","8,622.60"
